Axiom validation log 2026-03-09_0231

Science context consulted: /opt/axiom/experiment_session/findings_summary.txt
Results credited this session: 1547
Weighted live results: 89
Weighted byte pool: 285270
Denials / sentinels:
- missing_payload: 76
- missing_sanitized: 15
- outlier: 1
- retired: 1372
- stub: 9

Per-user credit totals (numeric user IDs only):
- user 1: +0.96 this session -> total 32281.44
- user 10: +159.68 this session -> total 39930.87
- user 22: +0.08 this session -> total 2526.67
- user 30: +2.91 this session -> total 21495.63
- user 34: +0.51 this session -> total 932.61
- user 50: +586.41 this session -> total 6326.71
- user 56: +2713.72 this session -> total 182009.89
- user 72: +0.05 this session -> total 630.90
- user 90: +0.67 this session -> total 76830.98
- user 94: +1.29 this session -> total 46347.19
- user 127: +15.00 this session -> total 15075.79
- user 129: +0.13 this session -> total 2.30
- user 130: +0.05 this session -> total 735.21
- user 136: +6533.13 this session -> total 41269.11

Operational notes:
- Batch result credit update completed for 1545-result snapshot; two additional uncredited results arrived during the run and were credited in a follow-up pass.
- Host/user total_credit updates were applied incrementally after the result credit write; legacy credit was preserved with additive updates only.
- Public counters refreshed: credited_count.txt=35981, total_results_count.txt=36900
- Stuck/broken tasks cleaned up: none in this step.
- Bugs found and fixed in experiment scripts: none.

Results reviewed this session:
- result 1975074 (host 367, user 136): exp_standard_map_ftle_transition_a9bb14_0 — elapsed 853.372s, nbytes 6229, credit 218.35 -> trials=11 leaves=13 uniq=13 median|x|=0.5 max|x|=1.288e+09
- result 1975076 (host 367, user 136): exp_bootstrap_threshold_correlation_3224f8_0 — elapsed 844.958s, nbytes 2282, credit 0.01 -> retired experiment
- result 1975078 (host 367, user 136): exp_bootstrap_threshold_correlation_b3e7ce_0 — elapsed 849.930s, nbytes 2285, credit 0.01 -> retired experiment
- result 1975084 (host 367, user 136): exp_contact_process_multiplex_activity_crossover_680880_0 — elapsed 861.693s, nbytes 3492, credit 122.41 -> trials=21 leaves=122 uniq=78 median|x|=0.1525 max|x|=7.459e+08
- result 1975086 (host 367, user 136): exp_fpp_fluctuation_exponent_79f7cc_0 — elapsed 843.329s, nbytes 5099, credit 0.01 -> retired experiment
- result 1975088 (host 367, user 136): exp_contact_process_multiplex_activity_crossover_63c211_0 — elapsed 873.082s, nbytes 3497, credit 122.59 -> trials=21 leaves=122 uniq=80 median|x|=0.1525 max|x|=2.102e+09
- result 1975092 (host 367, user 136): exp_contact_process_multiplex_activity_crossover_a2331e_0 — elapsed 867.751s, nbytes 3493, credit 122.45 -> trials=21 leaves=122 uniq=82 median|x|=0.1525 max|x|=4.489e+08
- result 1975095 (host 367, user 136): exp_bootstrap_threshold_correlation_df1112_0 — elapsed 845.287s, nbytes 2286, credit 0.01 -> retired experiment
- result 1975097 (host 367, user 136): exp_bootstrap_threshold_correlation_935606_0 — elapsed 844.931s, nbytes 2288, credit 0.01 -> retired experiment
- result 1975099 (host 367, user 136): exp_contact_process_multiplex_activity_crossover_bc9847_0 — elapsed 876.794s, nbytes 3495, credit 122.52 -> trials=21 leaves=122 uniq=84 median|x|=0.1525 max|x|=1.838e+09
- result 1975102 (host 367, user 136): exp_bootstrap_threshold_correlation_092224_0 — elapsed 846.638s, nbytes 2280, credit 0.01 -> retired experiment
- result 1975103 (host 367, user 136): exp_contact_process_multiplex_activity_crossover_9599ba_0 — elapsed 879.409s, nbytes 3494, credit 122.48 -> trials=21 leaves=122 uniq=84 median|x|=0.1525 max|x|=1.551e+09
- result 1975104 (host 367, user 136): exp_bootstrap_threshold_correlation_05e47d_0 — elapsed 847.802s, nbytes 2287, credit 0.01 -> retired experiment
- result 1975106 (host 367, user 136): exp_contact_process_multiplex_activity_crossover_66725e_0 — elapsed 850.600s, nbytes 3492, credit 122.41 -> trials=22 leaves=122 uniq=80 median|x|=0.1525 max|x|=1.863e+09
- result 1975114 (host 367, user 136): exp_bootstrap_threshold_correlation_599c16_0 — elapsed 850.157s, nbytes 2286, credit 0.01 -> retired experiment
- result 1975115 (host 367, user 136): exp_goldbach_partition_growth_e823d0_0 — elapsed 843.528s, nbytes 2877, credit 0.01 -> retired experiment
- result 1975118 (host 367, user 136): exp_fpp_fluctuation_exponent_3b8ee9_0 — elapsed 843.893s, nbytes 5106, credit 0.01 -> retired experiment
- result 1975122 (host 367, user 136): exp_standard_map_ftle_transition_f1e18d_0 — elapsed 880.740s, nbytes 6241, credit 218.78 -> trials=11 leaves=13 uniq=13 median|x|=0.5 max|x|=1.973e+09
- result 1975123 (host 367, user 136): exp_fpp_fluctuation_exponent_0a8f2b_0 — elapsed 844.271s, nbytes 5108, credit 0.01 -> retired experiment
- result 1975124 (host 367, user 136): exp_bootstrap_threshold_correlation_4a0af4_0 — elapsed 844.765s, nbytes 2289, credit 0.01 -> retired experiment
- result 1975127 (host 367, user 136): exp_goldbach_partition_growth_db507e_0 — elapsed 844.951s, nbytes 2874, credit 0.01 -> retired experiment
- result 1975131 (host 367, user 136): exp_goldbach_partition_growth_3104ca_0 — elapsed 841.895s, nbytes 2876, credit 0.01 -> retired experiment
- result 1975133 (host 367, user 136): exp_contact_process_multiplex_activity_crossover_6bb0f7_0 — elapsed 858.907s, nbytes 3475, credit 121.81 -> trials=21 leaves=122 uniq=82 median|x|=0.1525 max|x|=1.351e+08
- result 1975135 (host 367, user 136): exp_goldbach_partition_growth_99f9a6_0 — elapsed 846.164s, nbytes 2867, credit 0.01 -> retired experiment
- result 1975137 (host 367, user 136): exp_goldbach_partition_growth_62c1ac_0 — elapsed 843.105s, nbytes 2872, credit 0.01 -> retired experiment
